141.330558	141.330558	
141.542395	141.542395	
141.718927	141.718927	
141.895460	141.895460	
142.071989	142.071989	
142.283825	142.283825	
142.460359	142.460359	
142.672194	142.672194	
142.848728	142.848728	
143.025257	143.025257	
143.201785	143.201785	
143.413624	143.413624	
143.590155	143.590155	
143.766684	143.766684	
143.978524	143.978524	
144.190360	144.190360	
144.331581	144.331581	
144.508115	144.508115	
144.719951	144.719951	
144.896484	144.896484	
145.073010	145.073010	
145.320156	145.320156	
145.496690	145.496690	
145.673218	145.673218	
145.849747	145.849747	
146.026280	146.026280	
146.238116	146.238116	
146.449952	146.449952	
146.591173	146.591173	
146.838321	146.838321	
146.979543	146.979543	
147.191384	147.191384	
147.367906	147.367906	
147.579747	147.579747	
147.756276	147.756276	
147.932810	147.932810	
148.109339	148.109339	
148.285873	148.285873	
148.462401	148.462401	
148.638930	148.638930	
148.850766	148.850766	
149.027299	149.027299	
149.203830	149.203830	
149.415663	149.415663	
149.556890	149.556890	
149.768726	149.768726	
149.945260	149.945260	
150.121788	150.121788	
150.298317	150.298317	
150.510152	150.510152	
150.686686	150.686686	
150.863215	150.863215	
151.039746	151.039746	
151.251584	151.251584	
151.463419	151.463419	
151.639948	151.639948	
151.816482	151.816482	
152.028317	152.028317	
152.169545	152.169545	
152.381380	152.381380	
152.557909	152.557909	
152.769748	152.769748	
152.946278	152.946278	
153.122812	153.122812	
153.334647	153.334647	
153.511176	153.511176	
153.687704	153.687704	
153.864239	153.864239	
154.076074	154.076074	
154.217296	154.217296	
154.429134	154.429134	
154.605665	154.605665	
154.782194	154.782194	
154.994032	154.994032	
155.135256	155.135256	
155.347088	155.347088	
155.558927	155.558927	
155.770762	155.770762	
155.947296	155.947296	
156.159132	156.159132	
156.335660	156.335660	
156.512191	156.512191	
156.688723	156.688723	
156.900558	156.900558	
157.041785	157.041785	
157.253621	157.253621	
157.394842	157.394842	
157.606683	157.606683	
157.747905	157.747905	
157.959746	157.959746	
158.136274	158.136274	
158.312809	158.312809	
158.489337	158.489337	
158.701177	158.701177	
158.842394	158.842394	
159.054235	159.054235	
159.230764	159.230764	
159.407298	159.407298	
159.583826	159.583826	
159.760355	159.760355	
159.936889	159.936889	
160.113417	160.113417	
160.325255	160.325255	
160.501787	160.501787	
160.713622	160.713622	
160.890156	160.890156	
161.066685	161.066685	
161.278526	161.278526	
161.455054	161.455054	
161.631583	161.631583	
161.843419	161.843419	
162.055259	162.055259	
162.196483	162.196483	
162.408322	162.408322	
162.584850	162.584850	
162.761379	162.761379	
162.937913	162.937913	
163.149748	163.149748	
163.290975	163.290975	
163.502811	163.502811	
163.714646	163.714646	
163.855868	163.855868	
164.067709	164.067709	
164.244237	164.244237	
164.456078	164.456078	
164.667908	164.667908	
164.844442	164.844442	
165.020970	165.020970	
165.197505	165.197505	
165.374033	165.374033	
165.585868	165.585868	
165.762401	165.762401	
165.938931	165.938931	
166.115461	166.115461	
166.291994	166.291994	
166.503829	166.503829	
166.680357	166.680357	
166.856892	166.856892	
167.033420	167.033420	
167.245261	167.245261	
167.457096	167.457096	
167.598322	167.598322	
167.845466	167.845466	
168.021994	168.021994	
168.198523	168.198523	
168.375057	168.375057	
168.586892	168.586892	
168.763425	168.763425	
168.939951	168.939951	
169.116483	169.116483	
169.293012	169.293012	
169.469546	169.469546	
169.646075	169.646075	
169.822609	169.822609	
170.034444	170.034444	
170.210973	170.210973	
170.352200	170.352200	
170.528728	170.528728	
170.740568	170.740568	
170.917098	170.917098	
171.093628	171.093628	
